lead_id,source,industry,company_size,job_title_seniority,email_opens_30d,site_visits_30d,avg_pages_per_visit,demo_requested,budget_confirmed,days_to_first_response,converted
LEAD-03117,Content download,Education,201-1000,Manager,3,7,2.0,1,0,0.5,0
LEAD-03118,Referral,Finance,1-10,IC,7,2,2.8,0,0,0.2,0
LEAD-03119,Webinar,Retail,51-200,VP/C-level,1,3,6.0,0,0,1.4,0
LEAD-03120,Website form,Finance,1-10,IC,3,2,3.6,0,1,0.3,0
LEAD-03121,Website form,Healthcare,51-200,Director,2,2,1.4,0,0,2.5,0
LEAD-03122,Website form,Finance,201-1000,IC,2,3,1.4,1,0,12.4,1
LEAD-03123,Referral,Education,11-50,Manager,2,1,0.6,0,0,5.6,0
LEAD-03124,Paid ad,SaaS,201-1000,IC,1,1,2.7,0,0,2.4,0
LEAD-03125,Cold outbound,Manufacturing,1-10,Manager,1,6,0.5,0,0,3.9,0
LEAD-03126,Content download,Healthcare,11-50,Director,3,2,3.9,0,0,1.7,0
LEAD-03127,Cold outbound,SaaS,51-200,Manager,2,3,7.7,0,0,0.8,0
LEAD-03128,Website form,Finance,1-10,Director,9,4,0.9,0,0,3.2,0
LEAD-03129,Cold outbound,Healthcare,11-50,Director,2,7,2.1,0,0,4.1,0
LEAD-03130,Paid ad,Finance,51-200,Director,1,2,1.1,0,0,2.4,0
LEAD-03131,Website form,Finance,1-10,Manager,5,3,2.0,0,0,7.1,0
LEAD-03132,Cold outbound,Manufacturing,11-50,IC,4,3,2.4,0,0,2.4,0
LEAD-03133,Webinar,Finance,1-10,IC,3,6,3.0,1,1,2.2,1
LEAD-03134,Paid ad,Education,51-200,Manager,2,3,2.3,0,0,6.0,0
LEAD-03135,Webinar,Finance,11-50,Director,6,4,0.7,0,1,6.2,1
LEAD-03136,Webinar,Retail,51-200,Manager,3,4,5.7,0,0,3.0,0
LEAD-03137,Website form,Retail,11-50,Manager,4,6,1.4,0,0,0.1,0
LEAD-03138,Webinar,Retail,51-200,IC,2,1,3.3,0,0,7.5,0
LEAD-03139,Referral,Retail,11-50,Manager,1,3,0.5,0,0,4.0,0
LEAD-03140,Website form,Healthcare,201-1000,Manager,4,3,3.3,0,0,0.9,0
LEAD-03141,Cold outbound,Finance,1000+,Manager,3,4,5.1,0,0,0.3,0
LEAD-03142,Content download,Education,51-200,Manager,2,5,4.3,0,0,0.2,1
LEAD-03143,Content download,Finance,51-200,VP/C-level,2,6,4.1,0,0,2.0,0
LEAD-03144,Referral,SaaS,1-10,Director,5,4,3.7,1,0,5.2,0
LEAD-03145,Referral,Healthcare,11-50,Director,5,5,4.0,0,0,0.4,0
LEAD-03146,Paid ad,SaaS,201-1000,Director,4,2,1.6,0,0,0.0,0
LEAD-03147,Website form,Manufacturing,51-200,Manager,5,1,6.3,0,1,6.8,0
LEAD-03148,Content download,Manufacturing,1-10,Director,2,1,3.5,0,1,1.9,1
LEAD-03149,Content download,Healthcare,1-10,Manager,6,6,1.8,0,0,5.3,0
LEAD-03150,Website form,Finance,1-10,VP/C-level,2,3,2.7,1,0,5.4,0
LEAD-03151,Website form,Finance,51-200,Manager,2,7,2.7,0,0,1.6,1
LEAD-03152,Cold outbound,Retail,11-50,Manager,5,3,0.6,0,0,0.3,0
LEAD-03153,Cold outbound,Retail,1-10,IC,3,7,4.8,0,0,1.2,0
LEAD-03154,Webinar,SaaS,11-50,IC,2,7,1.5,0,0,3.4,0
LEAD-03155,Website form,SaaS,11-50,IC,3,9,1.0,1,0,0.2,1
LEAD-03156,Website form,SaaS,11-50,IC,3,8,1.2,0,0,3.1,0
LEAD-03157,Website form,SaaS,51-200,Director,1,5,2.5,0,0,1.0,0
LEAD-03158,Content download,Retail,201-1000,Director,5,5,2.4,0,0,1.4,0
LEAD-03159,Content download,Healthcare,201-1000,Director,2,5,3.9,0,0,4.7,1
LEAD-03160,Referral,SaaS,1-10,VP/C-level,2,5,2.5,0,0,0.6,0
LEAD-03161,Webinar,SaaS,1-10,Director,3,2,1.9,0,0,7.3,0
LEAD-03162,Website form,Finance,51-200,Manager,1,2,0.3,1,0,3.3,0
LEAD-03163,Cold outbound,Finance,201-1000,IC,4,8,1.9,0,0,2.7,0
LEAD-03164,Website form,Education,51-200,IC,1,1,2.6,0,1,1.4,1
LEAD-03165,Content download,Retail,51-200,Director,3,3,2.2,0,0,0.4,1
LEAD-03166,Website form,Retail,51-200,Manager,4,2,2.3,0,0,5.4,0
LEAD-03167,Website form,Education,1-10,IC,2,5,3.3,0,0,12.9,0
LEAD-03168,Website form,Education,1000+,Director,5,4,7.5,1,0,0.9,0
LEAD-03169,Content download,SaaS,201-1000,IC,3,4,2.0,1,0,2.3,0
LEAD-03170,Paid ad,Education,1-10,Manager,4,4,4.0,0,0,2.7,0
LEAD-03171,Cold outbound,Retail,11-50,IC,2,5,3.7,0,0,2.4,0
LEAD-03172,Paid ad,Finance,51-200,IC,3,4,9.5,0,0,0.6,0
LEAD-03173,Website form,Finance,11-50,VP/C-level,1,5,5.4,1,1,0.2,1
LEAD-03174,Cold outbound,Retail,51-200,VP/C-level,3,2,1.3,0,0,2.5,1
LEAD-03175,Paid ad,Healthcare,1-10,Manager,1,2,5.8,0,0,3.1,0
LEAD-03176,Paid ad,Retail,11-50,IC,6,5,1.4,1,0,0.8,1
LEAD-03177,Content download,Education,51-200,IC,3,3,3.2,0,0,2.8,0
LEAD-03178,Website form,SaaS,1-10,VP/C-level,5,4,2.0,1,0,5.8,0
LEAD-03179,Webinar,Healthcare,11-50,VP/C-level,3,3,0.4,0,0,1.8,0
LEAD-03180,Content download,Retail,11-50,Director,4,4,3.7,0,0,2.0,0
LEAD-03181,Referral,SaaS,11-50,Manager,2,4,5.0,1,0,3.0,0
LEAD-03182,Cold outbound,Manufacturing,201-1000,IC,3,2,2.2,0,0,2.2,0
LEAD-03183,Cold outbound,Manufacturing,51-200,IC,2,3,1.6,1,0,0.7,0
LEAD-03184,Content download,Healthcare,11-50,Director,3,7,1.9,0,1,2.2,0
LEAD-03185,Referral,Finance,11-50,IC,1,3,1.3,0,0,0.8,0
LEAD-03186,Content download,Finance,51-200,IC,3,4,3.7,0,0,1.7,0
LEAD-03187,Webinar,Finance,11-50,Manager,3,3,2.9,0,1,2.4,1
LEAD-03188,Content download,Finance,51-200,Director,3,1,0.3,0,0,10.6,0
LEAD-03189,Referral,Healthcare,1-10,IC,7,4,2.7,0,1,4.4,0
LEAD-03190,Webinar,Healthcare,1-10,Manager,6,4,1.1,0,0,1.9,0
LEAD-03191,Referral,Healthcare,51-200,Director,3,7,1.5,0,0,2.0,0
LEAD-03192,Webinar,SaaS,1-10,IC,3,3,3.0,0,0,0.6,1
LEAD-03193,Paid ad,Retail,11-50,Manager,5,3,2.4,0,0,1.7,0
LEAD-03194,Website form,Finance,1-10,Manager,3,2,2.3,1,1,0.3,1
LEAD-03195,Website form,Retail,1-10,Manager,5,5,1.0,0,0,0.2,0
LEAD-03196,Website form,SaaS,11-50,IC,4,4,1.4,0,0,3.0,0
LEAD-03197,Website form,Healthcare,1000+,Manager,2,4,2.6,0,0,7.4,0
LEAD-03198,Referral,Manufacturing,11-50,Manager,3,3,1.1,0,0,5.8,1
LEAD-03199,Referral,Manufacturing,1-10,IC,6,5,1.8,0,0,1.6,0
LEAD-03200,Website form,Education,51-200,Director,6,5,3.4,0,1,5.2,1
LEAD-03201,Website form,Manufacturing,1-10,IC,3,2,1.7,0,0,1.6,0
LEAD-03202,Website form,Healthcare,201-1000,IC,2,4,1.9,1,0,3.6,0
LEAD-03203,Cold outbound,Retail,11-50,IC,3,2,3.3,1,0,4.5,0
LEAD-03204,Referral,Retail,51-200,VP/C-level,2,4,2.5,1,0,0.8,0
LEAD-03205,Paid ad,Finance,11-50,IC,2,4,5.5,0,0,3.6,1
LEAD-03206,Webinar,Education,201-1000,Manager,4,3,0.9,0,1,2.0,0
LEAD-03207,Website form,Retail,1-10,Manager,5,4,2.0,0,0,3.1,0
LEAD-03208,Cold outbound,Manufacturing,201-1000,IC,4,7,1.3,1,0,0.2,0
LEAD-03209,Content download,SaaS,201-1000,Director,4,4,2.1,0,1,4.7,1
LEAD-03210,Content download,Healthcare,1000+,Director,0,4,4.1,1,0,3.9,0
LEAD-03211,Website form,Education,201-1000,Director,4,0,2.2,1,0,3.7,0
LEAD-03212,Content download,Retail,11-50,IC,3,6,3.1,0,0,0.3,0
LEAD-03213,Cold outbound,Education,51-200,IC,0,7,4.3,0,0,0.4,0
LEAD-03214,Website form,Manufacturing,1000+,Director,1,4,3.0,0,1,0.6,1
LEAD-03215,Website form,Retail,1000+,VP/C-level,1,1,2.7,1,0,4.6,0
LEAD-03216,Website form,Healthcare,1000+,Manager,5,4,1.8,0,1,0.1,0
LEAD-03217,Webinar,Healthcare,11-50,IC,0,4,2.1,0,0,4.0,0
LEAD-03218,Website form,Healthcare,201-1000,Manager,4,5,1.7,0,0,1.6,0
LEAD-03219,Referral,SaaS,11-50,Director,4,6,3.5,0,1,1.6,1
LEAD-03220,Paid ad,SaaS,11-50,IC,4,3,4.5,0,0,0.2,1
LEAD-03221,Webinar,Manufacturing,11-50,Director,1,4,4.0,0,0,6.4,0
LEAD-03222,Content download,Education,51-200,VP/C-level,2,5,1.2,0,1,0.4,0
LEAD-03223,Webinar,Retail,51-200,IC,4,5,0.3,0,0,3.8,0
LEAD-03224,Cold outbound,SaaS,11-50,Manager,3,1,1.7,1,0,1.7,1
LEAD-03225,Webinar,Manufacturing,1-10,Director,2,5,3.9,0,1,2.0,0
LEAD-03226,Website form,SaaS,11-50,Manager,5,2,3.0,0,0,9.1,0
LEAD-03227,Content download,Manufacturing,1-10,IC,2,4,0.6,0,1,0.1,0
LEAD-03228,Website form,SaaS,1-10,Manager,2,6,1.8,0,0,1.6,0
LEAD-03229,Cold outbound,SaaS,51-200,Manager,1,4,1.9,1,0,3.0,0
LEAD-03230,Website form,Manufacturing,201-1000,Director,3,2,1.8,0,0,1.1,0
LEAD-03231,Website form,Manufacturing,51-200,IC,5,5,5.7,0,0,1.1,0
LEAD-03232,Paid ad,Healthcare,11-50,Director,4,7,0.4,0,0,0.9,0
LEAD-03233,Website form,Education,1-10,VP/C-level,2,3,1.9,1,0,2.9,0
LEAD-03234,Website form,SaaS,1-10,IC,2,4,0.6,0,0,4.4,0
LEAD-03235,Content download,SaaS,51-200,Manager,3,5,3.4,1,0,11.9,0
LEAD-03236,Website form,Manufacturing,11-50,IC,3,5,0.8,0,0,0.9,1
LEAD-03237,Website form,Manufacturing,51-200,IC,4,2,1.1,0,0,1.9,0
LEAD-03238,Cold outbound,Finance,11-50,Manager,2,6,1.1,0,0,5.8,0
LEAD-03239,Content download,Finance,1-10,Manager,4,3,0.7,0,0,1.2,1
LEAD-03240,Content download,Finance,51-200,Director,0,4,1.0,0,1,1.7,1
LEAD-03241,Content download,Education,11-50,Director,1,0,2.3,0,0,3.8,0
LEAD-03242,Cold outbound,SaaS,1000+,Manager,1,7,3.1,0,0,2.3,0
LEAD-03243,Cold outbound,Education,51-200,IC,3,2,1.4,0,1,0.1,0
LEAD-03244,Referral,Education,51-200,IC,0,4,1.7,1,0,3.9,0
LEAD-03245,Cold outbound,Education,201-1000,IC,0,4,0.8,0,1,1.3,1
LEAD-03246,Website form,Finance,1-10,Director,3,3,2.8,0,0,5.9,0
LEAD-03247,Website form,Finance,11-50,IC,5,2,3.3,0,0,7.1,0
LEAD-03248,Website form,Healthcare,11-50,Director,3,1,0.2,0,1,12.2,0
LEAD-03249,Website form,Retail,11-50,Manager,2,5,5.9,0,0,0.7,0
LEAD-03250,Referral,Manufacturing,51-200,IC,3,4,3.4,0,0,3.4,0
LEAD-03251,Cold outbound,Education,11-50,Director,6,5,1.8,0,0,2.4,0
LEAD-03252,Webinar,Retail,1-10,Director,2,4,4.4,1,0,0.4,0
LEAD-03253,Cold outbound,Manufacturing,201-1000,Manager,2,4,4.4,0,1,3.5,0
LEAD-03254,Website form,Finance,201-1000,IC,2,3,5.4,1,0,10.9,0
LEAD-03255,Website form,SaaS,11-50,IC,2,3,1.9,0,0,0.4,0
LEAD-03256,Content download,Healthcare,1-10,Manager,4,3,2.7,0,0,4.5,0
LEAD-03257,Cold outbound,Education,11-50,IC,3,3,3.0,1,0,4.6,0
LEAD-03258,Content download,Retail,1-10,VP/C-level,2,1,2.0,0,0,6.4,0
LEAD-03259,Website form,Retail,1-10,IC,1,4,1.2,0,0,1.5,0
LEAD-03260,Cold outbound,Finance,1-10,Manager,1,1,0.6,0,0,0.5,0
LEAD-03261,Cold outbound,Finance,1-10,IC,2,5,1.1,0,0,6.0,0
LEAD-03262,Webinar,Healthcare,11-50,Director,2,3,2.7,0,1,1.7,0
LEAD-03263,Paid ad,Retail,1-10,IC,2,2,3.1,1,1,1.3,0
LEAD-03264,Website form,SaaS,11-50,IC,4,4,0.2,0,0,4.4,1
LEAD-03265,Website form,Finance,1-10,Manager,4,7,1.6,0,0,2.8,0
LEAD-03266,Referral,SaaS,51-200,Manager,2,2,1.2,0,0,0.2,0
LEAD-03267,Cold outbound,Education,1-10,IC,5,5,2.2,0,0,1.3,0
LEAD-03268,Website form,Manufacturing,201-1000,Manager,6,3,4.0,0,0,2.0,1
LEAD-03269,Content download,SaaS,201-1000,Manager,2,7,2.4,1,0,2.9,0
LEAD-03270,Webinar,SaaS,1-10,Director,2,1,1.9,1,0,1.6,0
LEAD-03271,Cold outbound,SaaS,1-10,IC,6,4,1.5,0,0,0.0,0
LEAD-03272,Referral,Healthcare,1-10,IC,3,5,3.1,0,0,3.5,0
LEAD-03273,Content download,Retail,11-50,Manager,0,9,1.3,0,0,1.6,0
LEAD-03274,Website form,Education,51-200,IC,4,4,2.2,0,1,2.3,0
LEAD-03275,Cold outbound,SaaS,1-10,Director,1,2,2.0,1,0,13.8,1
LEAD-03276,Website form,SaaS,11-50,Manager,6,5,1.9,0,0,6.2,0
LEAD-03277,Content download,Manufacturing,201-1000,Director,0,7,1.2,0,0,0.9,0
LEAD-03278,Website form,Retail,201-1000,Manager,1,6,1.8,0,0,0.7,1
LEAD-03279,Cold outbound,Education,11-50,Director,5,4,4.9,0,1,2.0,0
LEAD-03280,Content download,SaaS,51-200,Manager,2,2,1.0,0,1,2.5,1
LEAD-03281,Website form,Education,11-50,IC,1,6,1.1,0,0,3.6,0
LEAD-03282,Website form,SaaS,11-50,IC,3,6,1.7,0,0,2.2,0
LEAD-03283,Cold outbound,Education,1000+,Manager,4,4,2.3,0,0,17.3,0
LEAD-03284,Website form,Education,201-1000,Director,2,8,3.3,0,0,2.2,0
LEAD-03285,Content download,Retail,51-200,Manager,6,7,1.3,0,0,3.8,0
LEAD-03286,Website form,Education,1-10,Manager,2,4,2.5,1,0,0.4,0
LEAD-03287,Website form,Healthcare,51-200,IC,3,6,2.0,0,0,1.5,0
LEAD-03288,Paid ad,Manufacturing,1-10,IC,4,4,1.8,0,0,4.8,0
LEAD-03289,Content download,Finance,11-50,Manager,4,3,1.1,0,0,14.2,0
LEAD-03290,Referral,Retail,201-1000,Director,6,6,6.0,1,1,0.9,1
LEAD-03291,Webinar,Retail,1-10,Manager,3,5,0.7,0,0,0.6,0
LEAD-03292,Website form,Retail,11-50,Manager,5,1,3.5,0,0,3.1,0
LEAD-03293,Webinar,SaaS,51-200,Manager,1,5,1.3,0,0,1.8,0
LEAD-03294,Website form,SaaS,1000+,Director,3,6,6.0,0,0,0.8,0
LEAD-03295,Paid ad,Healthcare,201-1000,VP/C-level,4,5,2.4,0,0,0.4,0
LEAD-03296,Content download,SaaS,11-50,Manager,2,3,4.5,0,1,11.8,0
LEAD-03297,Paid ad,Manufacturing,201-1000,IC,1,4,1.0,0,0,12.5,0
LEAD-03298,Website form,SaaS,51-200,IC,4,2,0.4,0,0,0.2,0
LEAD-03299,Website form,SaaS,51-200,Manager,3,1,4.7,1,0,1.1,0
LEAD-03300,Cold outbound,SaaS,1-10,IC,6,6,1.5,0,0,2.2,0
LEAD-03301,Website form,Finance,51-200,Manager,4,2,0.6,0,0,0.4,0
LEAD-03302,Website form,Retail,1-10,Manager,5,4,3.0,1,0,1.1,1
LEAD-03303,Content download,Manufacturing,1-10,Director,4,6,4.1,0,0,3.1,1
LEAD-03304,Webinar,Manufacturing,11-50,VP/C-level,3,7,5.6,0,0,0.9,0
LEAD-03305,Cold outbound,Manufacturing,51-200,VP/C-level,4,5,2.2,0,0,1.3,1
LEAD-03306,Webinar,Education,1-10,IC,5,3,2.3,0,1,6.1,0
LEAD-03307,Cold outbound,Education,51-200,Director,2,2,1.5,0,0,1.1,0
LEAD-03308,Cold outbound,Finance,51-200,Director,1,8,0.5,1,0,0.1,1
LEAD-03309,Webinar,Education,201-1000,IC,2,7,2.3,0,0,0.7,0
LEAD-03310,Website form,Manufacturing,11-50,IC,1,6,1.8,0,0,3.9,0
LEAD-03311,Cold outbound,Manufacturing,11-50,IC,3,6,1.2,0,0,6.5,0
LEAD-03312,Website form,Education,11-50,Manager,3,7,0.7,0,1,1.3,0
LEAD-03313,Website form,Retail,51-200,Manager,3,3,0.5,0,1,2.5,0
LEAD-03314,Website form,Retail,1-10,IC,4,8,2.3,1,0,5.0,0
LEAD-03315,Webinar,Education,201-1000,Manager,2,4,7.1,1,0,4.8,0
LEAD-03316,Paid ad,Education,1000+,Manager,2,3,1.2,0,0,1.8,0
LEAD-03317,Website form,Finance,51-200,IC,2,2,4.2,0,0,2.2,1
LEAD-03318,Referral,SaaS,11-50,Manager,1,6,3.2,0,0,0.5,0
LEAD-03319,Website form,Manufacturing,201-1000,Manager,4,3,1.5,0,1,5.4,1
LEAD-03320,Website form,Healthcare,51-200,Manager,0,5,3.7,0,0,0.6,0
LEAD-03321,Webinar,SaaS,1-10,VP/C-level,3,5,2.7,0,0,9.6,0
LEAD-03322,Webinar,Manufacturing,1-10,Director,5,3,3.9,0,0,2.0,0
LEAD-03323,Website form,Finance,11-50,Director,6,4,3.7,0,0,2.0,0
LEAD-03324,Paid ad,Finance,201-1000,IC,2,4,4.0,0,0,2.5,0
LEAD-03325,Paid ad,Education,201-1000,IC,3,3,0.3,0,0,1.9,0
LEAD-03326,Website form,Finance,1000+,IC,2,3,1.1,1,0,5.0,0
LEAD-03327,Webinar,Finance,201-1000,Manager,3,3,1.6,0,1,0.6,0
LEAD-03328,Website form,Education,11-50,Director,6,5,1.9,0,0,0.9,0
LEAD-03329,Website form,Manufacturing,51-200,Director,4,10,2.3,0,0,4.4,0
LEAD-03330,Referral,Retail,51-200,Manager,3,3,3.6,0,0,3.7,1
LEAD-03331,Website form,SaaS,1-10,IC,4,3,1.9,0,0,4.3,0
LEAD-03332,Website form,SaaS,51-200,VP/C-level,2,4,1.8,0,0,5.3,0
LEAD-03333,Website form,SaaS,51-200,Manager,3,4,5.8,0,0,2.0,1
LEAD-03334,Website form,SaaS,201-1000,IC,5,2,12.3,1,0,0.8,0
LEAD-03335,Cold outbound,Manufacturing,1-10,Director,1,5,1.9,0,0,0.9,0
LEAD-03336,Paid ad,Manufacturing,1-10,IC,6,7,5.6,0,0,0.7,1
LEAD-03337,Website form,Manufacturing,51-200,Director,2,3,2.7,1,1,2.9,1
LEAD-03338,Referral,Finance,1-10,Manager,4,3,1.4,0,0,0.5,0
LEAD-03339,Referral,SaaS,11-50,IC,3,6,0.5,0,0,3.2,0
LEAD-03340,Content download,Education,11-50,IC,2,6,2.0,0,0,0.3,1
LEAD-03341,Referral,Healthcare,201-1000,VP/C-level,3,3,5.2,1,0,0.7,1
LEAD-03342,Cold outbound,Retail,1-10,IC,6,1,3.9,0,1,0.2,0
LEAD-03343,Cold outbound,Manufacturing,201-1000,VP/C-level,2,4,1.8,0,0,2.7,0
LEAD-03344,Content download,Healthcare,51-200,VP/C-level,1,3,4.2,0,0,1.5,0
LEAD-03345,Content download,SaaS,11-50,IC,5,4,2.6,0,0,0.5,0
LEAD-03346,Content download,SaaS,1-10,Director,3,4,2.7,1,0,0.3,0
LEAD-03347,Cold outbound,Manufacturing,1-10,Manager,1,3,2.8,0,0,0.3,0
LEAD-03348,Website form,SaaS,11-50,Manager,9,3,2.2,0,1,1.0,0
LEAD-03349,Cold outbound,Healthcare,1000+,IC,4,3,1.8,0,0,0.6,0
LEAD-03350,Cold outbound,SaaS,201-1000,Director,3,5,1.9,1,1,4.8,0
LEAD-03351,Content download,SaaS,11-50,Director,2,3,1.0,0,0,8.9,0
LEAD-03352,Website form,SaaS,51-200,Manager,1,5,2.4,0,0,7.6,0
LEAD-03353,Paid ad,Manufacturing,201-1000,Director,4,2,0.7,0,0,9.0,0
LEAD-03354,Referral,SaaS,11-50,VP/C-level,3,5,1.4,1,0,1.1,0
LEAD-03355,Referral,Manufacturing,1-10,IC,3,6,4.1,0,0,0.7,0
LEAD-03356,Webinar,Finance,1-10,IC,0,9,4.4,0,1,2.0,0
LEAD-03357,Webinar,Manufacturing,1-10,IC,2,3,4.1,1,0,2.9,0
LEAD-03358,Website form,Manufacturing,51-200,Manager,4,7,2.3,1,0,12.3,0
LEAD-03359,Website form,Manufacturing,11-50,Manager,1,3,3.6,1,1,3.2,0
LEAD-03360,Referral,Healthcare,51-200,Manager,1,8,2.3,1,0,3.5,0
LEAD-03361,Content download,Finance,51-200,Manager,3,2,3.0,0,0,2.1,0
LEAD-03362,Content download,Education,51-200,Director,4,6,1.1,0,0,2.4,0
LEAD-03363,Paid ad,SaaS,201-1000,Director,2,3,3.5,0,0,3.9,0
LEAD-03364,Content download,Healthcare,11-50,IC,2,5,3.2,0,0,0.7,0
LEAD-03365,Website form,Finance,1-10,Manager,5,6,4.9,0,0,1.5,0
LEAD-03366,Website form,Healthcare,51-200,Director,2,5,4.4,0,0,4.5,0
LEAD-03367,Website form,Healthcare,51-200,Manager,4,2,1.3,0,1,4.3,0
LEAD-03368,Content download,Retail,51-200,Manager,3,3,2.9,0,0,2.5,0
LEAD-03369,Website form,SaaS,1-10,Manager,5,2,0.3,0,0,1.1,0
LEAD-03370,Referral,Healthcare,51-200,IC,4,4,0.7,0,0,0.1,0
LEAD-03371,Website form,SaaS,11-50,Manager,6,5,8.1,0,0,4.3,1
LEAD-03372,Website form,Retail,51-200,VP/C-level,0,5,2.2,0,1,8.6,1
LEAD-03373,Cold outbound,Retail,1-10,Manager,6,4,0.6,0,0,6.8,0
LEAD-03374,Content download,Finance,11-50,Manager,4,2,1.1,0,0,0.0,0
LEAD-03375,Content download,Retail,1-10,IC,2,3,1.1,1,0,1.1,0
LEAD-03376,Webinar,Healthcare,1-10,Manager,3,5,2.6,1,0,3.6,0
LEAD-03377,Website form,SaaS,1-10,IC,4,3,2.0,0,0,4.5,0
LEAD-03378,Content download,SaaS,11-50,Director,3,4,2.5,1,0,2.3,0
LEAD-03379,Content download,Retail,51-200,Manager,4,4,1.0,1,0,1.7,1
LEAD-03380,Referral,Finance,1-10,IC,7,2,0.6,0,0,2.4,0
LEAD-03381,Referral,Finance,51-200,IC,5,2,0.7,1,0,0.1,0
LEAD-03382,Paid ad,Retail,51-200,Manager,4,5,2.6,0,0,2.1,0
LEAD-03383,Paid ad,SaaS,51-200,Director,6,3,3.0,0,0,5.1,0
LEAD-03384,Referral,Manufacturing,51-200,Director,2,5,1.6,0,0,0.8,1
LEAD-03385,Paid ad,Education,51-200,Manager,3,2,1.5,0,0,2.5,0
LEAD-03386,Webinar,Manufacturing,11-50,Director,2,6,3.3,0,1,6.2,0
LEAD-03387,Referral,Healthcare,51-200,IC,2,2,2.4,1,0,2.6,0
LEAD-03388,Content download,Retail,11-50,Manager,4,4,0.3,0,0,1.3,0
LEAD-03389,Cold outbound,Retail,11-50,IC,3,5,5.6,0,1,4.4,0
LEAD-03390,Content download,Finance,11-50,Director,5,5,4.4,1,0,2.1,1
LEAD-03391,Referral,Healthcare,11-50,Director,1,4,2.7,0,0,0.5,0
LEAD-03392,Content download,Manufacturing,51-200,IC,2,5,2.8,0,0,2.1,1
LEAD-03393,Referral,Education,201-1000,VP/C-level,2,6,2.2,0,0,0.3,0
LEAD-03394,Cold outbound,Healthcare,1-10,IC,2,5,0.7,1,0,1.0,0
LEAD-03395,Webinar,SaaS,1000+,IC,3,8,6.2,0,0,6.6,0
LEAD-03396,Content download,Healthcare,11-50,Director,3,3,2.8,0,0,3.8,0
LEAD-03397,Paid ad,SaaS,1-10,Director,3,1,1.9,1,1,7.9,1
LEAD-03398,Cold outbound,Healthcare,11-50,Manager,4,6,5.0,1,0,3.3,0
LEAD-03399,Content download,Manufacturing,11-50,IC,3,2,2.7,0,0,5.2,1
LEAD-03400,Website form,Retail,11-50,Manager,5,2,3.6,1,0,3.6,0
LEAD-03401,Referral,Healthcare,51-200,Director,5,2,1.0,0,0,3.6,0
LEAD-03402,Website form,Finance,1-10,IC,5,2,3.1,1,1,2.5,1
LEAD-03403,Website form,Manufacturing,1-10,IC,3,7,1.7,0,0,0.5,0
LEAD-03404,Cold outbound,SaaS,11-50,IC,5,4,5.2,0,0,2.9,0
LEAD-03405,Webinar,Healthcare,201-1000,Director,7,2,1.9,0,0,6.7,0
LEAD-03406,Cold outbound,SaaS,201-1000,IC,2,7,3.3,0,0,1.2,0
LEAD-03407,Cold outbound,Retail,1-10,IC,2,2,1.5,0,0,10.8,0
LEAD-03408,Cold outbound,Finance,201-1000,IC,2,3,1.8,1,1,0.5,0
LEAD-03409,Webinar,Healthcare,1-10,Director,2,0,2.9,1,0,7.5,0
LEAD-03410,Website form,Healthcare,1-10,IC,4,2,1.8,0,0,0.2,0
LEAD-03411,Website form,Education,1000+,IC,3,2,3.4,0,0,2.7,0
LEAD-03412,Cold outbound,Manufacturing,11-50,Manager,3,3,2.8,0,0,1.1,0
LEAD-03413,Cold outbound,SaaS,11-50,Director,3,3,3.6,0,0,12.9,0
LEAD-03414,Paid ad,Manufacturing,201-1000,Director,0,3,2.5,1,0,5.7,0
LEAD-03415,Cold outbound,Healthcare,11-50,IC,9,4,4.6,0,0,16.6,0
LEAD-03416,Cold outbound,SaaS,11-50,IC,1,3,4.5,0,0,3.0,0
LEAD-03417,Content download,Finance,201-1000,Manager,9,8,0.9,0,0,0.6,0
LEAD-03418,Webinar,Education,11-50,VP/C-level,3,5,2.8,0,0,0.9,0
LEAD-03419,Website form,Manufacturing,11-50,IC,3,2,7.6,0,1,4.2,1
LEAD-03420,Website form,Retail,11-50,Manager,5,6,2.2,1,1,6.1,0
LEAD-03421,Cold outbound,SaaS,1-10,IC,4,3,2.2,0,0,3.1,0
LEAD-03422,Website form,Retail,51-200,IC,4,5,3.7,0,0,4.3,0
LEAD-03423,Website form,Finance,11-50,IC,7,4,8.4,0,0,2.3,0
LEAD-03424,Webinar,Healthcare,51-200,Manager,5,7,1.8,0,0,10.7,1
LEAD-03425,Paid ad,Finance,51-200,Manager,2,5,1.1,0,1,2.4,0
LEAD-03426,Content download,SaaS,1-10,Director,1,3,2.2,1,0,0.7,1
LEAD-03427,Website form,Healthcare,11-50,Manager,2,4,3.3,0,0,1.5,0
LEAD-03428,Content download,Manufacturing,1-10,Manager,0,6,1.4,0,0,4.6,0
LEAD-03429,Referral,SaaS,11-50,Manager,4,2,1.3,0,0,2.7,0
LEAD-03430,Cold outbound,Manufacturing,1-10,VP/C-level,0,4,3.1,0,0,4.8,0
LEAD-03431,Webinar,Healthcare,11-50,IC,3,3,4.8,0,0,0.9,0
LEAD-03432,Content download,Healthcare,1-10,IC,3,8,1.7,0,1,6.1,0
LEAD-03433,Cold outbound,Finance,11-50,VP/C-level,4,4,2.7,1,0,3.1,0
LEAD-03434,Paid ad,Education,1-10,Manager,4,6,0.9,0,0,7.3,0
LEAD-03435,Website form,Healthcare,51-200,IC,3,7,2.3,0,0,2.1,0
